year_week,product_name,sales
2025-29,46-520-1819,942
2025-29,46-622-3434,1303
2025-29,46-632-8420,788
2025-29,46-753-8430,1626
2025-29,46-911-1159,763
2025-29,46-931-6897,715
2025-29,47-221-2470,1053
2025-29,47-221-3391,1035
2025-29,47-441-7682,1091
2025-29,47-548-6500,1079
2025-29,47-554-5780,1189
2025-29,47-578-4161,434
2025-29,47-581-0363,1383
2025-29,47-663-5703,1014
2025-29,47-749-3277,388
2025-29,47-802-5023,981
2025-29,47-843-8207,551
2025-29,47-866-6589,156
2025-29,48-193-1199,397
2025-29,48-242-8445,816
2025-29,48-289-0604,1196
2025-29,48-414-6162,1047
2025-29,48-427-0551,1238
2025-29,48-461-3742,1026
2025-29,48-770-6319,1123
2025-29,48-789-9187,462
2025-29,48-957-6116,1297
2025-29,48-957-8596,1241
2025-29,49-199-6836,653
2025-29,49-311-3063,838
2025-29,49-377-9731,1037
2025-29,49-526-7806,198
2025-29,49-570-8214,1149
2025-29,49-579-4325,59
2025-29,49-730-0159,1305
2025-29,49-861-7823,1057
2025-29,49-891-4927,316
2025-29,49-919-8798,1081
2025-29,50-329-3145,1090
2025-29,50-329-3360,1032
2025-29,50-364-5828,1116
2025-29,50-679-2072,1030
2025-29,50-772-2613,1054
2025-29,50-930-4751,1054
2025-29,50-942-2409,599
2025-29,51-000-8113,385
2025-29,51-069-0489,503
2025-29,51-273-4240,576
2025-29,51-312-8608,1069
2025-29,51-459-5630,139
2025-29,51-462-0747,623
2025-29,51-469-4611,123
2025-29,51-572-5497,744
2025-29,51-583-6029,1348
2025-29,51-761-6320,1273
2025-29,51-934-9117,705
2025-29,52-029-2382,525
2025-29,52-123-8039,441
2025-29,52-392-5312,59
2025-29,52-402-9245,634
2025-29,52-481-5224,580
2025-29,52-797-6961,1292
2025-29,53-008-2419,520
2025-29,53-050-8242,408
2025-29,53-080-8252,377
2025-29,53-146-9979,500
2025-29,53-151-5726,364
2025-29,53-446-8243,370
2025-29,53-667-4109,932
2025-29,53-680-5293,908
2025-29,53-710-7630,696
2025-29,53-805-9523,1256
2025-29,53-930-2215,1371
2025-29,54-109-8062,906
2025-29,54-281-3746,371
2025-29,54-374-9986,642
2025-29,54-708-7327,1292
2025-29,54-758-4622,690
2025-29,54-822-9009,580
2025-29,54-830-6971,1329
2025-29,55-154-4728,422
2025-29,55-164-7723,1456
2025-29,55-522-8242,826
2025-29,55-631-7937,978
2025-29,55-680-0982,691
2025-29,55-697-5242,754
2025-29,55-803-3964,704
2025-29,55-936-2406,1301
2025-29,56-054-8664,608
2025-29,56-191-6497,908
2025-29,56-213-0577,1085
2025-29,56-303-5256,444
2025-29,56-635-6764,275
2025-29,56-657-4387,1017
2025-29,56-668-5370,557
2025-29,56-810-0550,854
2025-29,56-831-6199,1139
2025-29,56-875-3717,971
2025-29,56-894-3733,956
2025-29,56-937-8675,1040
2025-29,57-101-0060,700
2025-29,57-167-0669,544
2025-29,57-359-3397,530
2025-29,57-394-1587,1308
2025-29,57-394-4703,1177
2025-29,57-437-1828,1267
2025-29,57-562-2358,1464
2025-29,57-613-5779,511
2025-29,57-763-5501,875
2025-29,57-779-4955,451
2025-29,57-861-4379,733
2025-29,57-903-6434,640
2025-29,58-005-5343,122
2025-29,58-063-8633,400
2025-29,58-122-2282,1312
2025-29,58-182-6781,789
2025-29,58-219-0241,708
2025-29,58-229-1358,150
2025-29,58-946-5152,918
2025-29,59-075-2457,380
2025-29,59-725-4038,529
2025-29,59-857-6577,1118
2025-29,60-198-7050,376
2025-29,60-285-3783,735
2025-29,60-311-5701,825
2025-29,60-327-4114,737
2025-29,60-343-3288,119
2025-29,60-343-7973,927
2025-29,60-456-8169,300
2025-29,60-550-4771,267
2025-29,60-632-8752,433
2025-29,60-644-6596,657
2025-29,60-747-8704,815
2025-29,60-771-0879,861
2025-29,60-911-3745,1188
2025-29,61-293-6327,683
2025-29,61-317-9944,1077
2025-29,61-582-7399,458
2025-29,61-607-7622,812
2025-29,61-680-9496,1306
2025-29,61-796-6540,910
2025-29,61-801-8665,994
2025-29,61-827-4098,220
2025-29,62-100-2245,607
2025-29,62-393-9939,967
2025-29,62-509-0666,153
2025-29,62-777-6010,1260
2025-29,62-795-7801,322
2025-29,62-816-8794,1377
2025-29,62-998-7250,1240
2025-29,63-162-9244,509
2025-29,63-168-6018,208
2025-29,63-270-7076,720
2025-29,63-822-5278,1228
2025-29,63-874-9747,90
2025-29,63-890-1246,1231
2025-29,63-897-8088,201
2025-29,63-918-8253,107
2025-29,63-936-0145,541
2025-29,63-956-0739,849
2025-29,64-109-7362,873
2025-29,64-119-7804,1140
2025-29,64-418-8356,1047
2025-29,64-478-4745,545
2025-29,64-493-5270,1098
2025-29,64-854-8664,932
2025-29,65-145-9672,595
2025-29,65-235-7676,916
2025-29,65-282-0419,1106
2025-29,65-368-2479,197
2025-29,65-464-5070,1182
2025-29,65-527-9488,362
2025-29,65-644-1394,1144
2025-29,65-674-6076,1119
2025-29,65-718-0492,891
2025-29,65-759-3721,1122
2025-29,65-780-5622,647
2025-29,65-854-9364,697
2025-29,65-867-4029,1037
2025-29,66-268-8345,214
2025-29,66-312-5511,1409
2025-29,66-327-2821,735
2025-29,66-378-7532,111
2025-29,66-627-9752,1338
2025-29,66-716-8221,781
2025-29,66-806-6051,1137
2025-29,66-854-5736,1281
2025-29,66-993-4234,1028
2025-29,67-025-1245,296
2025-29,67-027-7269,1407
2025-29,67-130-4114,644
2025-29,67-248-6306,452
2025-29,67-270-7464,538
2025-29,67-382-4435,908
2025-29,67-473-7093,390
2025-29,67-512-9754,540
2025-29,67-546-1568,467
2025-29,67-625-9704,1273
2025-29,67-710-5120,1170
2025-29,67-725-6830,890
2025-29,67-984-5368,99
2025-29,68-418-6724,745
2025-29,68-436-1268,883
2025-29,68-636-4774,253
2025-29,68-732-5919,343
2025-29,68-734-1585,1232
2025-29,68-761-6907,1113
2025-29,68-973-8812,612
2025-29,68-977-2498,290
2025-29,68-977-6854,610
2025-29,69-171-1305,915
2025-29,69-287-9113,1395
2025-29,69-468-5468,759
2025-29,69-561-2496,1023
2025-29,69-578-7930,151
2025-29,69-674-5387,623
2025-29,69-743-0161,755
2025-29,69-834-2874,358
2025-29,69-895-3397,1105
2025-29,70-005-5970,860
2025-29,70-145-2550,922
2025-29,70-149-6756,856
2025-29,70-206-4860,1315
2025-29,70-534-7796,994
2025-29,70-542-4269,548
2025-29,70-587-1204,1166
2025-29,70-612-2531,679
2025-29,70-815-4015,1126
2025-29,70-854-6891,914
2025-29,70-871-4536,985
2025-29,71-015-9181,506
2025-29,71-067-3278,1083
2025-29,71-074-6292,993
2025-29,71-085-4290,1452
2025-29,71-300-2191,272
2025-29,71-436-5841,786
2025-29,71-516-1996,811
2025-29,71-594-6552,323
2025-29,71-631-5875,443
2025-29,71-954-4501,1186
2025-29,71-999-2404,687
2025-29,72-066-4597,1190
2025-29,72-341-1154,1132
2025-29,72-404-5581,1417
2025-29,72-780-6006,294
2025-29,72-810-9753,1429
2025-29,72-970-0239,1077
2025-29,72-989-2512,1154
2025-29,73-010-8323,191
2025-29,73-117-6105,516
2025-29,73-118-1117,1342
2025-29,73-401-5721,1210
2025-29,73-561-2867,1197
2025-29,73-567-6194,795
2025-29,73-751-4393,1260
2025-29,73-874-7534,1034
2025-29,73-942-0508,1315
2025-29,73-997-6251,1256
2025-29,74-132-5528,831
2025-29,74-181-4135,1314
2025-29,74-234-0628,729
2025-29,74-294-3760,368
2025-29,74-305-1263,762
2025-29,74-404-0582,714
2025-29,74-430-8245,242
2025-29,74-548-9313,479
2025-29,74-562-7431,756
2025-29,74-587-2065,1051
2025-29,74-610-2295,789
2025-29,74-642-2435,798
2025-29,74-666-5671,595
2025-29,74-711-7160,433
2025-29,74-818-3306,932
2025-29,74-845-3299,302
2025-29,74-943-9034,438
2025-29,75-029-9003,708
2025-29,75-080-4909,1316
2025-29,75-094-1179,1242
2025-29,75-152-8731,1015
2025-29,75-672-4378,674
2025-29,75-927-9108,892
2025-29,76-027-4850,243
2025-29,76-070-1411,710
2025-29,76-090-4411,698
2025-29,76-264-0748,540
2025-29,76-325-9093,1190
2025-29,76-340-4432,874
2025-29,76-401-7083,712
2025-29,76-459-2392,1267
2025-29,76-476-9996,968
2025-29,76-540-6407,1373
2025-29,76-584-4790,306
2025-29,76-623-7844,780
2025-29,76-854-0095,183
2025-29,76-954-1442,644
2025-29,77-013-1553,867
2025-29,77-224-2227,1136
2025-29,77-312-6317,744
2025-29,77-377-1659,903
2025-29,77-777-4536,1272
2025-29,77-827-0820,279
2025-29,77-937-1108,386
2025-29,77-959-1018,1215
2025-29,78-237-0277,706
2025-29,78-362-8578,559
2025-29,78-614-4402,897
2025-29,78-689-8958,970
2025-29,78-953-2073,617
2025-29,78-956-4737,697
2025-29,79-136-9840,246
2025-29,79-350-5841,331
2025-29,79-400-6216,1057
2025-29,79-428-8753,676
2025-29,79-494-2472,967
2025-29,79-569-8856,1277
2025-29,79-741-0770,1372
2025-29,79-884-8810,941
2025-29,79-920-2395,626
2025-29,80-020-8041,927
2025-29,80-025-6757,1281
2025-29,80-039-1261,1376
2025-29,80-072-8774,1207
2025-29,80-227-6886,715
2025-29,80-334-0215,778
2025-29,80-371-3695,622
2025-29,80-374-5711,181
2025-29,80-375-9075,952
2025-29,80-441-7249,1320
2025-29,80-459-5950,1081
2025-29,80-658-6456,646
2025-29,80-698-0324,1071
2025-29,80-988-4653,354
2025-29,81-268-5905,331
2025-29,81-354-4203,1134
2025-29,81-573-0943,1385
2025-29,81-578-7404,1241
2025-29,81-605-6246,270
2025-29,81-844-2979,691
2025-29,82-041-7211,1330
2025-29,82-231-4245,1158
2025-29,82-243-3180,759
2025-29,82-342-7339,878
2025-29,82-380-5378,693
2025-29,82-395-5070,922
2025-29,82-538-4809,517
2025-29,82-678-8097,708
2025-29,82-711-0772,1138
2025-29,82-811-7988,1054
2025-29,82-931-7126,1211
2025-29,82-948-2298,118
2025-29,82-977-7752,859
2025-29,83-108-1174,111
2025-29,83-117-7658,645
2025-29,83-321-7887,623
2025-29,83-400-9746,444
2025-29,83-553-9523,1059
2025-29,83-556-0996,198
2025-29,83-568-3475,1370
2025-29,83-573-4586,642
2025-29,83-625-3618,1067
2025-29,83-704-6367,1154
2025-29,83-716-2177,426
2025-29,83-727-0814,1408
2025-29,83-763-5038,593
2025-29,83-917-7384,868
2025-29,83-966-3280,979
2025-29,84-075-7647,301
2025-29,84-151-2114,1199
2025-29,84-198-7276,1013
2025-29,84-269-9130,982
2025-29,84-272-0790,490
2025-29,84-327-7787,1159
2025-29,84-546-7624,947
2025-29,84-624-0201,647
2025-29,84-629-1532,1440
2025-29,85-207-4164,496
2025-29,85-212-2729,519
2025-29,85-237-3505,812
2025-29,85-440-3667,775
2025-29,85-510-2915,1330
2025-29,85-561-4694,1316
2025-29,85-781-5386,1279
2025-29,85-806-0613,656
2025-29,85-806-8672,1322
2025-29,85-835-3445,1073
2025-29,86-257-4613,1328
2025-29,86-273-9377,336
2025-29,86-330-0214,936
2025-29,86-482-6451,459
2025-29,86-672-4191,1156
2025-29,86-692-2312,795
2025-29,86-978-6666,122
2025-29,87-013-6488,1343
2025-29,87-097-5691,1098
2025-29,87-104-0187,629
2025-29,87-199-2743,1002
2025-29,87-272-6544,1152
2025-29,87-391-9658,1484
2025-29,87-423-8486,931
2025-29,87-675-1506,554
2025-29,87-698-0944,670
2025-29,87-762-1317,1088
2025-29,87-791-5803,967
2025-29,87-903-3486,1126
2025-29,87-997-0228,623
2025-29,88-069-5486,1258
2025-29,88-183-5781,583
2025-29,88-304-2855,1194
2025-29,88-401-3700,532
2025-29,88-408-0310,616
2025-29,88-586-8797,1014
2025-29,88-602-8210,884
2025-29,88-746-9468,1025
2025-29,88-807-8431,1325
2025-29,88-951-9038,938
2025-29,88-977-0175,1122
2025-29,89-181-4523,818
2025-29,89-328-9019,919
2025-29,89-335-0155,656
2025-29,89-388-3239,709
2025-29,89-543-3456,1031
2025-29,89-602-6755,183
2025-29,89-624-7462,757
2025-29,89-673-1543,1106
2025-29,89-713-6071,1106
2025-29,89-922-4773,1093
2025-29,90-128-7973,1094
2025-29,90-230-9767,656
2025-29,90-303-1821,783
2025-29,90-343-9640,821
2025-29,90-492-0564,723
2025-29,90-737-0044,1035
2025-29,90-773-9557,644
2025-29,90-865-9150,607
2025-29,91-105-7317,984
2025-29,91-127-7489,280
2025-29,91-257-3672,626
2025-29,91-290-9062,1096
2025-29,91-417-0366,743
2025-29,91-426-3204,1350
2025-29,91-553-1774,556
2025-29,91-848-0606,886
2025-29,92-152-5820,353
2025-29,92-291-7089,1333
2025-29,92-362-3567,1284
2025-29,92-455-2959,552
2025-29,92-551-8504,631
2025-29,92-652-3737,1026
2025-29,92-791-0606,1049
2025-29,92-837-8839,777
2025-29,92-995-8689,1486
2025-29,93-014-4256,1067
2025-29,93-015-0811,1463
2025-29,93-166-3169,258
2025-29,93-198-5984,430
2025-29,93-218-8108,840
2025-29,93-342-8794,482
2025-29,93-571-7294,162
2025-29,93-682-2069,240
2025-29,93-772-3085,276
2025-29,93-813-2419,809
2025-29,93-815-0565,1160
2025-29,93-966-7754,687
2025-29,94-020-6982,238
2025-29,94-029-2717,947
2025-29,94-071-2261,887
2025-29,94-092-3355,1457
2025-29,94-190-5193,466
2025-29,94-355-3070,1015
2025-29,94-525-6925,300
2025-29,94-528-8088,801
2025-29,94-598-3383,368
2025-29,94-658-4945,1089
2025-29,94-697-2396,515
2025-29,95-090-2788,412
2025-29,95-130-9020,149
2025-29,95-252-9619,1133
2025-29,95-262-6208,311
2025-29,95-349-0828,418
2025-29,95-354-8583,890
2025-29,95-356-1566,1295
2025-29,95-357-2870,916
2025-29,95-449-1286,436
2025-29,95-640-0293,246
2025-29,95-738-4658,540
2025-29,96-164-0607,1473
2025-29,96-209-1739,1103
2025-29,96-316-7600,1094
2025-29,96-334-2593,762
2025-29,96-503-7712,308
2025-29,96-682-8546,1296
2025-29,96-774-0457,380
2025-29,96-961-2193,181
2025-29,97-040-3822,1269
2025-29,97-093-4278,1036
2025-29,97-283-4840,396
2025-29,97-300-7511,325
2025-29,97-710-2449,973
2025-29,97-772-2336,593
2025-29,98-064-4465,1108
2025-29,98-148-0940,1228
2025-29,98-235-2711,634
2025-29,98-445-7372,1402
2025-29,98-499-2220,231
2025-29,98-546-7398,273
2025-29,98-556-5323,392
2025-29,98-575-4736,1244
2025-29,98-652-9569,19
2025-29,98-858-6323,1235
2025-29,98-909-9395,194
2025-29,99-033-5661,1366
2025-29,99-048-8310,1354
2025-29,99-137-1730,1348
2025-29,99-194-5600,1506
2025-29,99-420-3592,562
2025-29,99-543-5039,670
2025-29,99-561-4871,1068
2025-29,99-894-4351,1064
2025-29,99-961-0767,452
2025-30,00-119-8780,301
2025-30,00-215-7434,422
2025-30,00-357-2313,1270
2025-30,00-366-9496,1028
2025-30,00-405-7428,1218
2025-30,00-440-9568,1354
2025-30,00-534-9775,201
2025-30,00-641-8691,760
2025-30,00-842-9790,1304
2025-30,00-963-2193,869
2025-30,01-018-6418,1713
2025-30,01-026-2772,667
2025-30,01-050-2246,707
2025-30,01-144-5960,1177
2025-30,01-173-0029,853
2025-30,01-439-6231,644
2025-30,01-703-8441,1326
2025-30,01-820-5784,127
2025-30,01-839-6534,801
2025-30,01-903-5373,85
2025-30,02-034-6209,165
2025-30,02-085-7218,556
2025-30,02-170-5225,718
2025-30,02-275-6061,388
2025-30,02-484-0206,1247
2025-30,02-508-3777,792
2025-30,02-559-8196,1182
2025-30,02-575-1980,69
2025-30,02-655-3240,274
2025-30,02-888-9412,917
2025-30,02-895-7781,1058
2025-30,02-920-4829,986
2025-30,02-974-8526,771
2025-30,03-043-9933,921
2025-30,03-061-1344,715
2025-30,03-149-9760,904
2025-30,03-276-3931,596
2025-30,03-441-4252,219
2025-30,03-597-9488,1038
2025-30,03-833-3577,388
2025-30,03-919-9890,278
2025-30,03-940-0630,1301
2025-30,04-001-1793,961
2025-30,04-038-1547,256
2025-30,04-104-6993,1166
2025-30,04-240-2226,321
2025-30,04-277-5245,594
2025-30,04-293-6969,720
2025-30,04-453-5485,532
2025-30,04-542-3863,425
2025-30,04-637-8815,284
2025-30,04-758-0410,1047
2025-30,05-184-4175,1280
2025-30,05-193-8096,973
2025-30,05-334-2923,1316
2025-30,05-425-0746,350
2025-30,05-498-7751,1000
2025-30,05-720-8792,584
2025-30,05-899-1428,276
2025-30,06-068-6793,687
2025-30,06-336-5482,491
2025-30,06-340-6856,762
2025-30,06-503-5891,439
2025-30,06-611-5454,865
2025-30,06-655-5498,1296
2025-30,06-690-2335,1282
2025-30,06-706-6490,1247
2025-30,06-731-2162,790
2025-30,06-797-4963,289
2025-30,06-849-4869,537
2025-30,06-858-5680,282
2025-30,06-955-3428,330
2025-30,06-996-3221,624
2025-30,07-074-1196,1153
2025-30,07-219-8017,1144
2025-30,07-337-9889,467
2025-30,07-389-5740,1139
2025-30,07-617-6934,753
2025-30,07-679-1199,763
2025-30,07-834-3320,1049
2025-30,07-846-4804,792
2025-30,07-858-5487,455
2025-30,07-970-9352,457
2025-30,08-114-3922,365
2025-30,08-196-2703,462
2025-30,08-213-2058,531
2025-30,08-226-5155,1169
2025-30,08-396-2704,879
2025-30,08-495-6853,914
2025-30,08-519-5579,1180
2025-30,08-573-9997,683
2025-30,08-637-9335,445
2025-30,08-703-1382,1163
2025-30,08-725-8156,1312
2025-30,08-940-8578,522
2025-30,08-961-3009,594
2025-30,09-101-1740,459
2025-30,09-286-8107,874
2025-30,09-335-7793,971
2025-30,09-536-2626,985
2025-30,09-618-2842,952
2025-30,09-622-7119,1290
2025-30,09-712-3630,249
2025-30,10-002-6494,1258
2025-30,10-034-7654,896
2025-30,10-137-9759,1243
2025-30,10-218-2680,568
2025-30,10-249-7928,551
2025-30,10-255-8579,1319
2025-30,10-378-9729,373
2025-30,10-445-0741,854
2025-30,10-555-5971,805
2025-30,10-617-7581,114
2025-30,10-626-8536,577
2025-30,10-768-2443,163
2025-30,10-854-5467,1183
2025-30,11-032-9778,905
2025-30,11-053-0107,1434
2025-30,11-073-0189,1280
2025-30,11-155-7826,346
2025-30,11-316-8405,140
2025-30,11-325-7396,735
2025-30,11-338-4598,594
2025-30,11-581-9869,719
2025-30,11-604-6002,514
2025-30,11-733-1756,774
2025-30,11-745-3025,766
2025-30,11-766-8738,1139
2025-30,11-815-7923,606
2025-30,11-891-8213,1253
2025-30,11-922-3342,285
2025-30,12-046-2988,1031
2025-30,12-093-9863,234
2025-30,12-239-9399,610
2025-30,12-342-4482,612
2025-30,12-439-8428,1243
2025-30,12-714-5135,692
2025-30,12-798-9401,815
2025-30,12-828-1063,277
2025-30,12-998-3882,580
2025-30,13-144-2169,613
2025-30,13-202-4809,994
2025-30,13-409-9040,60
2025-30,13-673-7016,32
2025-30,13-798-3397,431
2025-30,13-844-2178,1385
2025-30,13-888-0149,123
2025-30,13-900-9016,126
2025-30,13-962-6263,345
2025-30,13-980-8804,375
2025-30,14-115-8371,388
2025-30,14-305-5348,789
2025-30,14-305-9690,183
2025-30,14-331-3739,804
2025-30,14-489-8669,1121
2025-30,14-521-4167,360
2025-30,14-550-2152,1033
2025-30,14-681-7035,1001
2025-30,14-836-2894,1275
2025-30,14-844-4138,522
2025-30,15-045-8444,923
2025-30,15-082-9124,666
2025-30,15-144-9413,489
2025-30,15-169-8058,886
2025-30,15-240-6267,500
2025-30,15-562-3712,900
2025-30,15-679-3935,1044
2025-30,15-762-1058,221
2025-30,15-796-3130,86
2025-30,15-797-4824,1017
2025-30,15-846-7959,989
2025-30,15-884-7413,158
2025-30,15-905-7750,915
2025-30,15-907-3681,474
2025-30,16-187-5729,1063
2025-30,16-354-8122,506
2025-30,16-380-0753,1189
2025-30,16-499-5059,625
2025-30,16-632-1308,416
2025-30,17-002-4721,1367
2025-30,17-022-9721,791
2025-30,17-236-0566,988
2025-30,17-253-5688,438
2025-30,17-265-1899,395
2025-30,17-274-6898,1419
2025-30,17-395-1121,592
2025-30,17-493-4579,828
2025-30,17-504-3699,618
2025-30,17-647-0503,1185
2025-30,18-107-7886,523
2025-30,18-199-5799,1261
2025-30,18-278-2383,1191
2025-30,19-021-5024,751
2025-30,19-047-4239,471
2025-30,19-112-1616,120
2025-30,19-214-5762,394
2025-30,19-244-9890,616
2025-30,19-323-0506,462
2025-30,19-377-5021,641
2025-30,19-610-2236,1161
2025-30,19-672-8982,1045
2025-30,19-854-3663,1105
2025-30,19-967-0632,989
2025-30,20-022-3173,902
2025-30,20-031-0532,650
2025-30,20-054-3716,823
2025-30,20-225-3930,1015
2025-30,20-283-0111,404
2025-30,20-325-1965,831
2025-30,20-387-7746,276
2025-30,20-405-4865,946
2025-30,20-448-2972,713
2025-30,21-013-3508,1287
2025-30,21-120-6238,1068
2025-30,21-252-1360,766
2025-30,21-633-8696,1154
2025-30,21-650-9319,206
2025-30,21-693-8216,472
2025-30,21-718-6746,365
2025-30,21-809-7115,629
2025-30,21-816-1004,517
2025-30,21-890-2826,1159
2025-30,21-993-5632,599
2025-30,22-083-3347,353
2025-30,22-141-9798,655
2025-30,22-266-9291,71
2025-30,22-319-1377,1145
2025-30,22-329-7791,780
2025-30,22-621-2774,1489
2025-30,22-760-4605,418
2025-30,22-778-3553,1223
2025-30,22-849-2551,827
2025-30,22-895-6595,1282
2025-30,23-070-2433,267
2025-30,23-265-8144,486
2025-30,23-395-3157,665
2025-30,24-009-1208,1278
2025-30,24-143-4957,1311
2025-30,24-228-6840,493
2025-30,24-310-9184,546
2025-30,24-364-3341,1013
2025-30,24-478-8277,531
2025-30,24-571-1080,892
2025-30,24-579-6500,798
2025-30,24-972-6969,1059
2025-30,24-975-4231,467
2025-30,24-986-5091,801
2025-30,24-989-3302,318
2025-30,25-010-9478,1198
2025-30,25-349-7974,280
2025-30,25-353-2067,216
2025-30,25-522-6043,304
2025-30,25-911-7736,701
2025-30,26-000-1012,1101
2025-30,26-010-9519,950
2025-30,26-031-8070,428
2025-30,26-134-9069,457
2025-30,26-161-6692,326
2025-30,26-177-5690,193
2025-30,26-456-1992,700
2025-30,26-535-4727,201
2025-30,26-629-5920,542
2025-30,26-690-3784,1042
2025-30,26-799-3714,406
2025-30,27-216-9671,1328
2025-30,27-262-2437,80
2025-30,27-269-5260,1039
2025-30,27-387-0428,710
2025-30,27-389-3529,135
2025-30,27-442-3654,1320
2025-30,27-459-0724,905
2025-30,27-474-0056,1049
2025-30,27-495-1912,943
2025-30,27-635-8394,701
2025-30,27-681-5588,314
2025-30,27-757-4489,1037
2025-30,27-783-5470,1445
2025-30,27-881-1177,547
2025-30,28-003-8065,1022
2025-30,28-008-2951,1035
2025-30,28-044-4102,1163
2025-30,28-107-4953,131
2025-30,28-146-2641,813
2025-30,28-185-7303,661
2025-30,28-197-9246,469
2025-30,28-275-5901,925
2025-30,28-433-8533,500
2025-30,28-505-8317,973
2025-30,28-608-0039,291
2025-30,28-824-9017,1023
2025-30,28-840-6096,1084
2025-30,28-956-1320,750
2025-30,28-968-4195,1267
2025-30,28-986-8001,925
2025-30,29-017-6255,1000
2025-30,29-092-3453,272
2025-30,29-135-0791,1361
2025-30,29-205-1132,882
2025-30,29-344-3658,133
2025-30,29-377-7040,1310
2025-30,29-436-6570,366
2025-30,29-592-7315,1199
2025-30,29-741-8132,929
2025-30,29-756-7042,1270
2025-30,29-823-6004,588
2025-30,29-875-6900,757
2025-30,29-896-7926,804
2025-30,30-429-2162,1169
2025-30,30-591-7275,865
2025-30,30-806-3823,928
2025-30,30-832-5429,236
2025-30,30-964-2694,786
2025-30,30-996-2526,1408
2025-30,31-157-1822,502
2025-30,31-211-5803,1263
2025-30,31-255-9616,664
2025-30,31-387-5020,570
2025-30,31-403-6234,598
2025-30,31-608-1445,416
2025-30,31-627-6025,1081
2025-30,31-745-6850,374
2025-30,31-746-4951,620
2025-30,31-803-5001,137
2025-30,31-969-4614,992
2025-30,32-261-0008,423
2025-30,32-270-1385,1185
2025-30,32-676-1026,613
2025-30,32-933-0329,146
2025-30,32-987-5559,452
2025-30,33-335-9140,206
2025-30,33-378-1365,509
2025-30,33-440-2588,1023
2025-30,33-507-9886,1257
2025-30,33-670-6797,727
2025-30,33-807-7247,596
2025-30,34-075-0371,776
2025-30,34-086-3222,151
2025-30,34-110-1040,656
2025-30,34-131-8805,338
2025-30,34-291-4939,1407
2025-30,34-369-7712,559
2025-30,34-538-1180,266
2025-30,34-547-0827,196
2025-30,34-709-9237,1498
2025-30,34-861-4446,232
2025-30,34-928-2775,272
2025-30,35-031-1497,1298
2025-30,35-257-9312,328
2025-30,35-299-0889,1206
2025-30,35-328-8392,1119
2025-30,35-353-4068,935
2025-30,35-529-2933,1003
2025-30,35-617-3857,1235
2025-30,35-621-2546,1137
2025-30,35-835-5591,1122
2025-30,35-836-6718,555
